p_id,p_type,p_size,p_price,p_status,agent_id
19664,rent,3349,85090,available,202403
19665,sale,3529,429470,sold,202404
19666,rent,4931,543246,sold,202404
19667,sale,2056,600819,sold,202403
19668,sale,2397,583933,available,202401
19669,rent,1501,915532,sold,202401
19670,sale,1026,644759,sold,202403
19671,sale,4353,348152,sold,202403
19672,sale,2033,609826,sold,202404
19673,rent,690,602031,available,202402
19674,rent,1363,887721,available,202403
19675,rent,1743,141983,sold,202402
19676,rent,525,118650,available,202403
19677,sale,1724,299553,sold,202403
19678,rent,625,364164,available,202401
19679,sale,4383,952514,sold,202402
19680,rent,525,186986,available,202403
19681,sale,3501,238823,available,202404
19682,sale,1614,722147,sold,202403
19683,rent,1702,480069,sold,202404
19684,rent,1148,678875,available,202403
19685,sale,3453,703639,available,202404
19686,sale,586,381903,sold,202403
19687,rent,4216,424435,available,202404
19688,sale,3834,996091,sold,202402
19689,sale,4222,88774,sold,202404
19690,rent,3660,388178,sold,202401
19691,sale,2912,126439,sold,202403
19692,sale,4075,587318,available,202403
19693,rent,3651,661922,available,202402
19694,sale,3913,58338,sold,202401
19695,sale,4870,854084,available,202404
19696,sale,1416,127291,available,202404
19697,sale,2502,92143,available,202404
19698,rent,3825,576799,sold,202404
19699,rent,1655,166563,available,202402
19700,rent,2160,860384,sold,202401
19701,rent,806,950877,sold,202401
19702,rent,2070,646544,sold,202402
19703,rent,4498,120568,available,202402
19704,sale,3595,255589,sold,202404
19705,rent,4891,958620,sold,202402
19706,sale,2219,373342,available,202403
19707,rent,3295,225223,available,202403
19708,sale,3349,521066,sold,202402
19709,rent,1850,561442,available,202401
19710,sale,3883,148288,sold,202403
19711,rent,3761,223590,sold,202402
19712,rent,4075,727625,sold,202402
19713,sale,2570,187129,sold,202401
19714,sale,1602,954819,available,202404
19715,rent,2169,810898,sold,202401
19716,rent,2663,484437,sold,202401
19717,rent,3686,403340,sold,202404
19718,rent,3874,930575,available,202404
19719,rent,630,335282,sold,202403
19720,sale,1198,412948,available,202403
19721,sale,1548,998962,sold,202403
19722,rent,3578,307199,available,202401
19723,rent,3553,926384,available,202403
19724,rent,1357,429545,available,202401
19725,sale,4031,235308,sold,202403
19726,sale,3988,212279,available,202403
19727,rent,1649,337581,available,202404
19728,sale,2212,837866,available,202401
19729,sale,2730,979268,available,202403
19730,sale,1209,685507,sold,202401
19731,sale,1718,588393,available,202404
19732,rent,4547,277685,sold,202401
19733,sale,4125,872158,available,202401
19734,rent,3140,281902,available,202404
19735,sale,2592,493521,sold,202404
19736,sale,4466,650674,sold,202401
19737,rent,2041,232463,available,202402
19738,sale,2276,157980,available,202401
19739,rent,1035,699915,sold,202401
19740,rent,3257,570013,available,202402
19741,rent,624,90684,sold,202402
19742,sale,3375,173579,available,202401
19743,sale,1040,530848,available,202404
19744,rent,1361,560986,sold,202403
19745,sale,4094,914998,sold,202404
19746,sale,2605,893996,sold,202402
19747,rent,4490,153401,sold,202403
19748,rent,2869,703723,available,202402
19749,sale,2072,696559,sold,202401
19750,rent,3980,820247,available,202401
19751,rent,3043,256192,available,202401
19752,sale,3299,296664,sold,202402
19753,rent,1875,525423,sold,202402
19754,sale,1569,740371,sold,202403
19755,sale,1938,360893,sold,202403
19756,rent,4225,731933,sold,202401
19757,rent,4838,64001,available,202402
19758,sale,1354,336410,sold,202404
19759,rent,4578,586224,available,202403
19760,rent,1827,593938,sold,202403
19761,sale,3196,641167,sold,202402
19762,sale,4368,251875,sold,202403
19763,rent,1136,90085,available,202403
19764,sale,4716,357159,sold,202403
19765,rent,3166,956002,sold,202402
19766,sale,2739,950472,available,202404
19767,rent,3755,323420,sold,202404
19768,rent,4046,715588,sold,202401
19769,rent,3177,179957,sold,202403
19770,rent,2454,108590,sold,202402
19771,rent,3313,560260,sold,202402
19772,sale,3282,347659,sold,202401
19773,sale,1804,174873,sold,202401
19774,rent,4817,239231,sold,202401
19775,sale,1461,415080,available,202401
19776,sale,1568,698791,sold,202403
19777,rent,4690,892552,available,202403
19778,rent,4186,807155,available,202401
19779,sale,4987,261666,available,202404
19780,sale,3889,650627,sold,202404
19781,sale,2461,246033,sold,202402
19782,sale,1874,345140,available,202403
19783,rent,3667,61337,sold,202404
19784,sale,2335,725257,available,202404
19785,rent,4192,397010,sold,202402
19786,sale,1257,91782,sold,202401
19787,rent,2367,999977,available,202401
19788,sale,1155,123199,sold,202403
19789,rent,627,426465,available,202401
19790,sale,4636,427197,sold,202402
19791,rent,630,733274,available,202402
19792,rent,2775,506309,sold,202402
19793,rent,4992,651213,available,202402
19794,sale,1020,280543,available,202404
19795,rent,3585,389032,available,202401
19796,rent,1597,428861,available,202403
19797,rent,2879,114269,available,202404
19798,rent,4543,509473,available,202402
19799,rent,3705,481873,available,202403
19800,sale,1880,460151,sold,202404
19801,rent,4778,803816,sold,202403
19802,rent,1521,236923,available,202402
19803,rent,4152,270260,available,202402
19804,rent,1159,501231,available,202401
19805,rent,4205,237604,sold,202403
19806,sale,4993,392818,sold,202403
19807,rent,941,732705,available,202403
19808,sale,880,626002,available,202403
19809,rent,1776,690799,available,202403
19810,sale,1359,192761,sold,202403
19811,rent,3970,634929,available,202402
19812,rent,3530,206158,available,202404
19813,rent,2109,324719,sold,202403
19814,sale,1032,679946,sold,202403
19815,rent,2486,91375,sold,202402
19816,rent,2176,540807,available,202402
19817,sale,2029,117108,sold,202404
19818,rent,979,395245,available,202404
19819,sale,3620,728210,sold,202402
19820,rent,1397,365992,available,202401
19821,rent,2329,880521,sold,202403
19822,sale,4232,614457,available,202403
19823,rent,3329,389237,sold,202404
19824,rent,2488,426425,available,202403
19825,sale,2686,245272,available,202403
19826,rent,783,834339,available,202403
19827,rent,3111,406108,sold,202401
19828,sale,3674,587002,sold,202401
19829,sale,2585,303162,available,202403
19830,sale,2752,385563,sold,202402
19831,sale,3166,197977,available,202402
19832,sale,4455,114900,sold,202402
19833,rent,2389,535600,available,202401
19834,sale,4644,911279,sold,202402
19835,sale,727,666674,sold,202402
19836,sale,1828,184269,available,202403
19837,rent,569,273436,sold,202401
19838,sale,1923,105850,sold,202403
19839,sale,4488,459464,sold,202404
19840,rent,1671,631178,sold,202402
19841,sale,2607,335776,sold,202403
19842,rent,871,53068,sold,202403
19843,rent,2668,145232,sold,202404
19844,sale,1099,666890,sold,202403
19845,rent,3778,334676,sold,202402
19846,sale,1319,696983,available,202404
19847,rent,1063,787425,available,202401
19848,sale,2891,764182,available,202402
19849,sale,754,344721,available,202402
19850,rent,3073,795431,sold,202403
19851,sale,2110,318527,available,202403
19852,sale,1735,264787,sold,202402
19853,rent,1658,460927,available,202404
19854,rent,863,877979,sold,202404
19855,sale,4902,423950,sold,202401
19856,sale,4928,925719,available,202402
19857,rent,3786,950186,available,202403
19858,rent,3306,880802,sold,202403
19859,rent,1391,559231,available,202401
19860,rent,4996,403208,available,202404
19861,rent,4971,725775,available,202403
19862,rent,613,887955,available,202404
19863,rent,2333,461219,sold,202403
19864,rent,923,556812,sold,202404
19865,sale,2185,228824,sold,202401
19866,sale,2127,717689,available,202404
19867,rent,2941,710684,sold,202404
19868,sale,2901,406913,available,202404
19869,rent,3125,108105,sold,202403
19870,sale,2093,778734,available,202403
19871,sale,2599,417345,available,202401
19872,sale,1429,211719,sold,202401
19873,rent,3549,742341,sold,202404
19874,sale,4308,304242,available,202404
19875,rent,4903,744497,available,202401
19876,rent,2824,193618,available,202403
19877,sale,2470,476213,available,202402
19878,sale,4940,548470,sold,202401
19879,sale,3713,106966,sold,202403
19880,rent,2893,638646,sold,202402
19881,sale,3080,677785,available,202401
19882,sale,829,653035,available,202404
19883,sale,4855,824677,sold,202404
19884,rent,1030,948100,available,202404
19885,sale,2541,565456,sold,202403
19886,sale,4010,101203,available,202403
19887,rent,3665,734105,sold,202401
19888,rent,3837,304176,available,202403
19889,sale,1464,104236,sold,202401
19890,rent,4426,932245,available,202401
19891,rent,1952,686575,available,202404
19892,rent,4069,575296,sold,202403
19893,rent,3855,824519,available,202403
19894,rent,3819,79442,available,202403
19895,sale,874,379290,available,202404
19896,sale,2580,516687,sold,202403
19897,rent,3470,108390,sold,202402
19898,rent,3690,777060,available,202404
19899,rent,3878,841670,sold,202404
19900,sale,4016,442260,available,202404
19901,sale,1961,293289,available,202403
19902,rent,3881,851386,available,202404
19903,rent,2760,876194,available,202404
19904,rent,772,723470,sold,202403
19905,sale,4430,637013,sold,202403
19906,sale,4472,294326,sold,202402
19907,sale,1057,989981,available,202402
19908,sale,2148,984394,available,202403
19909,rent,1009,218151,sold,202404
19910,sale,1471,478245,sold,202401
19911,rent,3806,183741,available,202402
19912,sale,2845,429578,sold,202402
19913,sale,2421,515332,available,202402
19914,rent,2601,323306,sold,202401
19915,sale,4909,102541,available,202404
19916,rent,2488,200375,available,202401
19917,rent,1196,951040,available,202402
19918,sale,2257,974868,sold,202404
19919,rent,2581,480747,sold,202404
19920,rent,2840,907836,sold,202403
19921,sale,3006,75699,available,202403
19922,sale,1770,986376,available,202401
19923,rent,2227,706939,sold,202404
19924,rent,837,489086,sold,202401
19925,sale,1599,743337,sold,202401
19926,sale,3038,557036,available,202404
19927,rent,2635,988187,available,202402
19928,sale,2451,383764,available,202401
19929,rent,4787,941074,available,202402
19930,rent,4363,919753,sold,202401
19931,sale,518,957423,sold,202402
19932,sale,4590,685165,sold,202403
19933,rent,3783,431392,sold,202402
19934,rent,2487,530712,available,202401
19935,rent,4241,80153,sold,202402
19936,sale,2582,214199,available,202403
19937,sale,3276,661250,sold,202401
19938,rent,3446,555564,available,202401
19939,rent,1326,550276,available,202404
19940,sale,1342,593194,available,202402
19941,sale,2061,151157,sold,202402
19942,rent,2980,887888,available,202402
19943,sale,2258,883530,sold,202401
19944,sale,642,104510,sold,202404
19945,rent,3845,486128,sold,202404
19946,sale,2391,634498,sold,202401
19947,rent,4169,893149,sold,202403
19948,sale,4063,130726,available,202404
19949,rent,4194,251613,sold,202404
19950,rent,851,959970,sold,202401
19951,sale,4722,437680,available,202404
19952,rent,3240,309401,sold,202401
19953,rent,2306,160547,sold,202402
19954,rent,1372,561307,sold,202404
19955,sale,1534,933047,available,202404
19956,sale,3034,348267,sold,202403
19957,sale,3851,914458,available,202401
19958,sale,3944,771714,sold,202401
19959,sale,1694,412330,sold,202404
19960,rent,4714,733069,available,202402
19961,sale,946,906746,sold,202402
19962,sale,3193,552762,available,202401
19963,sale,2613,371504,sold,202402
19964,rent,799,825950,available,202402
19965,rent,1299,675333,available,202402
19966,sale,3085,815395,available,202403
19967,sale,4145,849251,sold,202401
19968,sale,4834,618064,sold,202403
19969,rent,3321,768816,sold,202404
19970,rent,2338,544355,sold,202403
19971,rent,4381,876066,sold,202402
19972,rent,2925,849599,sold,202404
19973,rent,4208,349334,sold,202404
19974,sale,3088,294844,sold,202401
19975,rent,3005,890793,sold,202404
19976,rent,4881,209621,sold,202403
19977,rent,3352,547552,sold,202403
19978,rent,1665,894941,available,202404
19979,sale,2271,456011,available,202403
19980,sale,1242,874222,sold,202401
19981,sale,4608,339749,available,202401
19982,sale,3647,284383,available,202401
19983,sale,1579,873591,sold,202401
19984,sale,2330,134824,available,202404
19985,rent,4121,326093,available,202404
19986,sale,2378,252557,available,202402
19987,sale,573,430466,sold,202403
19988,sale,3181,835126,available,202402
19989,sale,4105,85500,available,202403
19990,rent,1087,982573,available,202402
19991,sale,3776,874298,available,202402
19992,sale,4539,142910,sold,202403
19993,rent,1779,167742,sold,202401
19994,rent,1676,928242,sold,202402
19995,sale,1515,472737,sold,202402
19996,sale,3595,884119,sold,202403
19997,sale,1309,598065,sold,202403
19998,rent,4272,900959,available,202404
19999,sale,1466,662019,available,202403
20000,rent,3961,592753,available,202402
20001,rent,2777,100349,sold,202403
20002,sale,3455,689304,sold,202403
20003,rent,4402,248050,sold,202402
20004,sale,661,270884,sold,202403
20005,sale,2573,909366,available,202404
20006,rent,2422,847129,available,202401
20007,rent,2120,581324,available,202402
20008,rent,2709,614246,available,202401
20009,sale,3377,677493,sold,202401
20010,sale,2265,808146,sold,202403
20011,rent,2366,429570,sold,202401
20012,rent,2442,737772,available,202404
20013,rent,1448,919668,sold,202404
20014,rent,2323,288797,available,202404
20015,sale,3236,121834,available,202403
20016,sale,1121,266432,sold,202404
20017,sale,3301,534282,sold,202403
20018,sale,2560,804903,sold,202403
20019,rent,3608,986667,available,202401
20020,rent,1226,288769,sold,202404
20021,rent,1226,647570,available,202402
20022,rent,4246,845695,available,202404
20023,sale,3240,596725,available,202401
20024,rent,2493,453615,sold,202403
20025,rent,3161,818174,sold,202403
20026,rent,1637,685261,available,202401
20027,sale,3816,563438,available,202402
20028,sale,4381,564171,available,202403
20029,sale,4429,78880,sold,202402
20030,sale,2163,980943,sold,202402
20031,rent,1325,709426,sold,202401
20032,rent,3541,598653,sold,202402
20033,rent,2715,291328,available,202404
20034,sale,592,268226,available,202402
20035,sale,3779,919519,sold,202403
20036,sale,1661,932238,available,202401
20037,sale,2172,726722,available,202403
20038,sale,3830,174293,available,202402
20039,rent,4068,901065,sold,202401
20040,rent,1594,954915,available,202402
20041,rent,2035,840228,sold,202402
20042,sale,3429,144349,sold,202402
20043,sale,4049,502430,available,202403
20044,sale,1988,643397,sold,202403
20045,rent,712,924065,sold,202404
20046,sale,4529,708097,sold,202402
20047,sale,2306,966862,available,202404
20048,rent,3333,436554,sold,202404
20049,rent,3415,820103,available,202404
20050,sale,4940,244689,available,202403
20051,sale,4126,117356,available,202402
20052,rent,1782,258030,sold,202404
20053,sale,2159,551239,sold,202401
20054,rent,2296,301931,available,202403
20055,sale,1645,249312,available,202401
20056,rent,2989,201181,sold,202401
20057,sale,661,783978,available,202401
20058,sale,4375,671916,sold,202403
20059,sale,4200,976704,sold,202401
20060,sale,854,899578,available,202401
20061,rent,2444,937902,available,202404
20062,sale,1056,760806,sold,202404
